Severity,City,County,State,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Junction,Stop,Traffic_Signal,daytime
2,Northport,Tuscaloosa_AL,AL,60,86,6,3,0.03,Light Rain,FALSE,FALSE,FALSE,day
2,Raleigh,Wake_NC,NC,82.9,65,10,5.8,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
3,Indianapolis,Marion_IN,IN,28,88,9,0,0,Clear,FALSE,FALSE,FALSE,day
3,Fort Lauderdale,Broward_FL,FL,80,81,10,7,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Martinez,Contra Costa_CA,CA,75.9,35,10,11.5,0,Clear,FALSE,FALSE,TRUE,day
3,Providence,Providence_RI,RI,57.9,81,10,10.4,0,Overcast,FALSE,FALSE,FALSE,day
2,Stockton,San Joaquin_CA,CA,59,75,10,6.9,0,Clear,FALSE,FALSE,FALSE,twilight
3,Springfield,Fairfax County_VA,VA,71,96,8,0,0,Fair,FALSE,FALSE,FALSE,day
2,Montgomery,Montgomery_AL,AL,97,35,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,Sacramento,Sacramento_CA,CA,62.6,45,9,0,0,Clear,FALSE,FALSE,TRUE,day
3,Elmhurst,Queens_NY,NY,53.1,83,10,9.2,0,Scattered Clouds,FALSE,FALSE,TRUE,day
3,Wilmington,Los Angeles_CA,CA,62.6,63,10,15,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Boise,Ada_ID,ID,99,12,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
3,Dallas,Dallas_TX,TX,48.2,76,10,8.1,0,Overcast,TRUE,FALSE,FALSE,day
2,Castaic,Los Angeles_CA,CA,64,21,10,0,0,Fair,FALSE,FALSE,FALSE,night
2,Corona,Riverside_CA,CA,28,92,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Roseburg,Douglas_OR,OR,33.1,96,0.5,0,0.02,Snow,FALSE,FALSE,FALSE,night
2,Daytona Beach,Volusia_FL,FL,70,78,10,9.2,0,Scattered Clouds,FALSE,FALSE,FALSE,twilight
2,Houston,Harris_TX,TX,93.2,56,10,6.9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Grand Rapids,Kent_MI,MI,75.9,67,10,16.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Downers Grove,DuPage_IL,IL,64,96,2,5.8,0.01,Light Rain,FALSE,FALSE,FALSE,day
2,West Columbia,Lexington_SC,SC,43,89,10,6.9,0,Overcast,FALSE,FALSE,FALSE,day
3,Los Angeles,Los Angeles_CA,CA,55.9,87,8,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
3,Charlotte,Mecklenburg_NC,NC,67,93,3,5,0,Cloudy,FALSE,FALSE,FALSE,day
3,Hayward,Alameda_CA,CA,68,59,10,14,0,Fair,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,51.1,77,5,26.5,0.03,Thunderstorms and Rain,FALSE,FALSE,TRUE,night
3,Livermore,Alameda_CA,CA,68,13,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Lake Elsinore,Riverside_CA,CA,33.8,87,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,San Pablo,Contra Costa_CA,CA,73,44,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,South El Monte,Los Angeles_CA,CA,50,80,10,3,0,Fair,FALSE,FALSE,FALSE,night
2,Richmond,Richmond City_VA,VA,78,90,6,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Garden Grove,Orange_CA,CA,66.9,66,10,5.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,69.1,58,10,10.4,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Rochester,Monroe_NY,NY,87.1,65,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Richmond,Richmond City_VA,VA,26.1,88,6,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
2,Chantilly,Loudoun_VA,VA,75.9,46,10,6.9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Wayne,Passaic_NJ,NJ,35.1,39,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Manor,Travis_TX,TX,77,78,10,6,0,Fair,FALSE,FALSE,TRUE,day
2,Long Beach,Los Angeles_CA,CA,70,47,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
2,Baton Rouge,East Baton Rouge_LA,LA,78.1,46,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
2,Denver,Adams_CO,CO,21.2,93,50,0,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Bakersfield,Kern_CA,CA,85,26,10,9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,63,87,10,10.4,0,Clear,FALSE,FALSE,TRUE,day
2,Flint,Genesee_MI,MI,34,92,6,9.2,0,Light Snow,FALSE,FALSE,FALSE,twilight
2,Mission Hills,Los Angeles_CA,CA,68,43,10,13.8,0,Clear,FALSE,FALSE,FALSE,day
3,San Bruno,San Mateo_CA,CA,57,67,10,9.2,0,Overcast,FALSE,FALSE,FALSE,day
3,Miami,Miami-Dade_FL,FL,68,73,10,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
2,Austin,Travis_TX,TX,68,43,10,4.6,0,Overcast,FALSE,FALSE,FALSE,day
2,Memphis,Shelby_TN,TN,51,43,10,6,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
3,Fremont,Alameda_CA,CA,72,37,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
3,West Nyack,Rockland_NY,NY,21.9,40,10,10.4,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
2,Anaheim,Orange_CA,CA,64.9,90,4,3.5,0,Overcast,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,60.1,83,10,0,0,Overcast,FALSE,FALSE,TRUE,twilight
3,Sylvester,Worth_GA,GA,52,86,10,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Del Valle,Travis_TX,TX,51.1,59,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
3,Macon,Macon-Bibb County_GA,GA,71,31,10,6,0,Fair,FALSE,FALSE,FALSE,day
3,Indianapolis,Hamilton_IN,IN,39,63,10,5,0,Fair,FALSE,FALSE,FALSE,day
2,Graham,Alamance_NC,NC,86,59,10,8,0,Fair,FALSE,FALSE,TRUE,day
2,Pittsburgh,Allegheny_PA,PA,25,78,9,13.8,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Fredericksburg,Spotsylvania_VA,VA,73.4,59,10,6.9,0,Clear,TRUE,FALSE,FALSE,day
3,Orlando,Orange_FL,FL,88,65,6,8.1,0,Smoke,FALSE,FALSE,FALSE,day
2,Pomona,Los Angeles_CA,CA,80.6,17,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,80,69,10,0,0,Fair,FALSE,FALSE,TRUE,day
3,Long Beach,Los Angeles_CA,CA,68,35,10,13.8,0,Clear,FALSE,FALSE,FALSE,day
2,Greensboro,Guilford_NC,NC,78.1,62,10,10.4,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Somerville,Somerset_NJ,NJ,68,73,10,0,0,Overcast,FALSE,FALSE,TRUE,day
2,Riverside,Riverside_CA,CA,62,75,6,3,0,Haze,FALSE,FALSE,FALSE,day
3,Ocala,Marion_FL,FL,82.4,66,10,18.4,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,East Providence,Providence_RI,RI,59,75,10,13,0,Cloudy,FALSE,FALSE,FALSE,day
2,Sheridan,Placer_CA,CA,77,34,10,15,0,Clear,FALSE,TRUE,FALSE,day
3,Fredericksburg,Stafford_VA,VA,73.4,100,5,0,0,Clear,TRUE,FALSE,FALSE,day
2,Baton Rouge,East Baton Rouge_LA,LA,48,80,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Glastonbury,Hartford_CT,CT,73,64,10,6.9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Riverside,Riverside_CA,CA,81,15,10,7,0,Partly Cloudy,TRUE,FALSE,FALSE,twilight
3,Colorado Springs,El Paso_CO,CO,87.1,20,10,5.8,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
3,Winter Park,Orange_FL,FL,69.1,73,10,8.1,0,Overcast,FALSE,FALSE,FALSE,day
3,Milpitas,Santa Clara_CA,CA,55.9,51,10,3.5,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Woodland,Yolo_CA,CA,48,89,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
3,Columbus,Franklin_OH,OH,48,74,6,21,0,Light Rain / Windy,FALSE,FALSE,FALSE,day
2,San Jose,Santa Clara_CA,CA,51.1,96,8,5.8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Jacksonville,Duval_FL,FL,80.6,61,10,16.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Saint Louis,St. Louis County_MO,MO,84.9,46,10,6.9,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
2,Columbia,Richland_SC,SC,92,27,10,6,0,Fair,FALSE,FALSE,TRUE,day
2,Oceanside,San Diego_CA,CA,55,93,10,4.6,0,Overcast,FALSE,FALSE,FALSE,night
3,Forest Hills,Queens_NY,NY,50,63,10,8.1,0,Overcast,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,82,41,10,13.8,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Austin,Travis_TX,TX,66.9,87,10,5.8,0,Overcast,FALSE,FALSE,FALSE,twilight
3,Madison Heights,Oakland_MI,MI,68.9,58,10,10.4,0,Overcast,FALSE,FALSE,FALSE,day
2,New Castle,New Castle_DE,DE,75.9,76,10,12.7,0,Overcast,FALSE,FALSE,FALSE,day
2,Abington,Montgomery_PA,PA,86,53,10,4.6,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Rosemead,Los Angeles_CA,CA,55.4,67,10,0,0,Clear,FALSE,FALSE,FALSE,day
3,Albany,Albany_NY,NY,88,16,10,15,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
3,Seattle,King_WA,WA,59,51,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Bradenton,Manatee_FL,FL,81,85,10,3.5,0,Clear,FALSE,FALSE,TRUE,day
2,Auburn,Worcester_MA,MA,57.9,56,10,6.9,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Seattle,King_WA,WA,57.9,70,10,20.7,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
3,Riverside,Riverside_CA,CA,69.1,65,10,13.8,0,Clear,FALSE,FALSE,FALSE,twilight
2,Yountville,Napa_CA,CA,72,43,10,12.7,0,Clear,FALSE,FALSE,TRUE,day
2,Houston,Harris_TX,TX,74.5,39,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,78.8,89,9,4.6,0,Clear,FALSE,FALSE,TRUE,day
2,Tampa,Hillsborough_FL,FL,75,76,1.5,0,0.19,Rain,FALSE,FALSE,TRUE,day
2,Houston,Harris_TX,TX,51.1,89,10,9.2,0,Overcast,FALSE,FALSE,TRUE,day
3,Allen Park,Wayne_MI,MI,33.1,64,7,12.7,0,Light Snow,FALSE,FALSE,FALSE,twilight
2,Austin,Travis_TX,TX,81,60,10,8.1,0,Clear,FALSE,FALSE,TRUE,day
3,Hyattsville,Prince George's_MD,MD,51.8,94,10,0,0,Overcast,FALSE,FALSE,FALSE,day
2,Howard Beach,Queens_NY,NY,44.1,49,10,6.9,0,Overcast,FALSE,FALSE,FALSE,night
3,Tampa,Hillsborough_FL,FL,89.6,55,10,3.5,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Riverside,Riverside_CA,CA,57,72,10,0,0,Fair,FALSE,FALSE,FALSE,night
3,Millbrae,San Mateo_CA,CA,44.1,71,9,11.5,0.01,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,Peekskill,Westchester_NY,NY,23,74,20,17.3,0,Clear,TRUE,FALSE,FALSE,day
4,Winona,Winona_MN,MN,28.4,80,7,3.5,0,Overcast,FALSE,FALSE,FALSE,day
2,El Paso,El Paso_TX,TX,77,17,10,8.1,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Bedminster,Somerset_NJ,NJ,50,80,10,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Mount Laurel,Burlington_NJ,NJ,54,33,10,10.4,0,Clear,FALSE,FALSE,FALSE,twilight
3,Columbia,Richland_SC,SC,48,86,10,4.6,0,Clear,FALSE,FALSE,FALSE,twilight
2,Austin,Travis_TX,TX,72,55,10,0,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,West Palm Beach,Palm Beach_FL,FL,88,65,10,16.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Petaluma,Sonoma_CA,CA,59,94,4,17.3,0,Overcast,FALSE,FALSE,FALSE,night
3,Oakland,Alameda_CA,CA,44.1,100,10,0,0,Scattered Clouds,TRUE,FALSE,FALSE,day
2,Hicksville,Nassau_NY,NY,67,97,3,3,0,Cloudy,FALSE,TRUE,FALSE,day
2,Orlando,Orange_FL,FL,77,94,10,4.6,0,Clear,FALSE,FALSE,TRUE,day
3,Gardena,Los Angeles_CA,CA,67,70,10,9,0,Cloudy,FALSE,FALSE,FALSE,day
3,Atlanta,Fulton_GA,GA,66.9,42,10,11.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Cordova,Talbot_MD,MD,72,94,10,5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,57.9,53,10,0,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Houston,Harris_TX,TX,75.2,36,10,4.6,0,Clear,FALSE,FALSE,TRUE,day
3,Baton Rouge,East Baton Rouge_LA,LA,83,77,10,7,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
2,Sonoma,Sonoma_CA,CA,68,49,10,11.5,0,Clear,FALSE,FALSE,FALSE,day
3,Saint Charles,St. Charles_MO,MO,50,96,3,3.5,0.01,Light Rain,FALSE,FALSE,FALSE,day
2,Tempe,Maricopa_AZ,AZ,68,36,10,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Brentwood,Contra Costa_CA,CA,64,18,10,16,0,Fair,FALSE,FALSE,TRUE,day
2,Anaheim,Orange_CA,CA,66.9,73,10,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Columbus,Franklin_OH,OH,35.1,82,10,13.8,0,Overcast,FALSE,FALSE,TRUE,twilight
3,Walnut Creek,Contra Costa_CA,CA,63,72,10,12.7,0,Overcast,FALSE,FALSE,FALSE,day
3,Austin,Travis_TX,TX,93.9,35,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,82,44,10,10,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Upper Marlboro,Prince George's_MD,MD,46.6,74,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Easley,Pickens_SC,SC,28.2,94,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Oceanside,Nassau_NY,NY,48,33,10,14,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Oklahoma City,Oklahoma_OK,OK,78,84,5,21,0.02,Light Rain / Windy,FALSE,FALSE,FALSE,day
2,Berkeley,Alameda_CA,CA,50,86,10,5.8,0,Scattered Clouds,FALSE,FALSE,FALSE,night
2,Rock Hill,York_SC,SC,58,37,10,7,0,Fair,FALSE,FALSE,FALSE,day
2,Summerville,Dorchester_SC,SC,86,70,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,93.9,54,10,4.6,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Gardner,Worcester_MA,MA,36,89,5,11.5,0.01,Light Rain,FALSE,FALSE,FALSE,day
2,Lancaster,Lancaster_PA,PA,55,100,2,16.1,0.18,Heavy Rain,FALSE,FALSE,TRUE,night
2,San Jose,Santa Clara_CA,CA,66,37,10,6.9,0,Overcast,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,77,82,9,5.8,0,Clear,FALSE,FALSE,TRUE,day
3,Los Angeles,Los Angeles_CA,CA,57,93,9,4.6,0.01,Overcast,FALSE,FALSE,FALSE,day
4,Boardman,Morrow_OR,OR,53,77,10,9,0,Cloudy,FALSE,FALSE,FALSE,day
2,Palmdale,Los Angeles_CA,CA,25,92,5,3,0,Fair,FALSE,FALSE,FALSE,day
3,Tustin,Orange_CA,CA,64,78,10,6.9,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Bonita Springs,Lee_FL,FL,75,55,10,11.5,0,Overcast,FALSE,FALSE,FALSE,day
2,Decatur,DeKalb_GA,GA,46,89,10,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Richmond,Richmond City_VA,VA,75.9,43,10,9.2,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Fowlerville,Livingston_MI,MI,77.4,75,10,11.5,0,Clear,FALSE,FALSE,FALSE,twilight
2,Saint Paul,Ramsey_MN,MN,5,50,10,9.2,0,Clear,FALSE,TRUE,FALSE,day
2,Raleigh,Wake_NC,NC,81,82,10,0,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Miami,Miami-Dade_FL,FL,72,81,10,8.1,0,Mostly Cloudy,FALSE,FALSE,TRUE,night
2,Austin,Travis_TX,TX,80.1,81,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
3,Escondido,San Diego_CA,CA,59,55,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
2,Manhasset,Nassau_NY,NY,41,76,10,11.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,French Camp,San Joaquin_CA,CA,80.1,45,6,9.2,0,Haze,FALSE,FALSE,FALSE,day
3,Roxbury,Litchfield_CT,CT,80.1,56,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Dallas,Collin_TX,TX,63,72,10,0,0,Fair,FALSE,FALSE,TRUE,day
2,Statesville,Iredell_NC,NC,81.3,68,10,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Mira Loma,Riverside_CA,CA,52,38,10,5,0,Fair,FALSE,FALSE,FALSE,twilight
2,Napa,Napa_CA,CA,61,81,10,12,0,Cloudy,FALSE,FALSE,FALSE,day
2,Rosemead,Los Angeles_CA,CA,62.6,100,1.5,3.5,0,Rain,FALSE,FALSE,FALSE,day
3,Long Beach,Los Angeles_CA,CA,54,77,10,5.8,0,Overcast,FALSE,FALSE,FALSE,twilight
3,San Leandro,Alameda_CA,CA,61,78,10,8.1,0,Clear,FALSE,FALSE,FALSE,night
2,Blackwood,Camden_NJ,NJ,73.9,91,7,3.5,0.01,Light Rain,TRUE,FALSE,FALSE,day
3,Jacksonville,Duval_FL,FL,77,88,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Bonita Springs,Lee_FL,FL,84,76,10,8.1,0,Thunderstorm,FALSE,FALSE,FALSE,day
2,Redondo Beach,Los Angeles_CA,CA,63,13,10,0,0,Clear,FALSE,FALSE,FALSE,night
3,Los Angeles,Los Angeles_CA,CA,70,84,6,0,0,Haze,FALSE,FALSE,FALSE,day
3,Coalinga,Fresno_CA,CA,76,26,10,7,0,Fair,TRUE,FALSE,FALSE,day
2,Tulsa,Tulsa_OK,OK,41,55,7,17.3,0,Overcast,FALSE,FALSE,TRUE,night
2,Los Alamitos,Orange_CA,CA,58,92,8,0,0,Fair,FALSE,FALSE,FALSE,night
4,Bronx,Bronx_NY,NY,71.1,59,10,11.5,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
2,Saint Paul,Ramsey_MN,MN,45,53,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
2,Wichita Falls,Wichita_TX,TX,87.3,58,10,11.5,0,Clear,FALSE,FALSE,FALSE,day
3,New York,New York_NY,NY,82.9,69,10,0,0,Scattered Clouds,FALSE,FALSE,FALSE,twilight
2,Naperville,DuPage_IL,IL,40,83,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,Oklahoma City,Oklahoma_OK,OK,51.1,50,10,10.4,0,Clear,FALSE,FALSE,TRUE,day
3,Willowbrook,DuPage_IL,IL,75,43,10,9.2,0,Clear,FALSE,FALSE,TRUE,day
4,Chelmsford,Middlesex_MA,MA,37,50,10,15,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Long Beach,Los Angeles_CA,CA,68,65,6,9.2,0,Haze,FALSE,FALSE,FALSE,day
3,Covington,Kenton_KY,KY,81,82,10,3.5,0,Clear,FALSE,TRUE,FALSE,day
3,Dallas,Dallas_TX,TX,75,94,8,6.9,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Royersford,Montgomery_PA,PA,87.1,41,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
3,Minneapolis,Hennepin_MN,MN,78.1,66,10,12.7,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
2,Sacramento,Sacramento_CA,CA,72,38,10,5,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,Flint,Genesee_MI,MI,62.1,52,10,6.9,0,Overcast,FALSE,FALSE,FALSE,day
2,Raleigh,Wake_NC,NC,82,69,10,4.6,0,Clear,FALSE,FALSE,TRUE,day
2,Staten Island,Richmond_NY,NY,64,37,10,13,0,Fair,FALSE,FALSE,FALSE,day
2,St Pete Beach,Pinellas_FL,FL,82,74,10,4.6,0,Clear,FALSE,FALSE,FALSE,twilight
3,Highland Park,Wayne_MI,MI,91,50,10,12,0,Fair,FALSE,FALSE,FALSE,day
3,San Antonio,Bexar_TX,TX,42.1,89,3,15,0.04,Thunderstorm,TRUE,FALSE,TRUE,day
3,Norfolk,Norfolk_VA,VA,54,72,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,West Palm Beach,Palm Beach_FL,FL,77,84,10,4.6,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Littleton,Douglas_CO,CO,43,60,10,6,0,Cloudy,FALSE,FALSE,FALSE,twilight
3,Atlanta,Fulton_GA,GA,82,62,9,7,0,Cloudy,FALSE,FALSE,FALSE,day
2,Mountain Center,Riverside_CA,CA,63,38,10,6.9,0,Clear,FALSE,FALSE,FALSE,night
3,Van Nuys,Los Angeles_CA,CA,73.9,8,10,0,0,Clear,TRUE,FALSE,FALSE,day
2,Mira Loma,Riverside_CA,CA,90,39,10,13.8,0,Clear,FALSE,FALSE,FALSE,day
2,Sacramento,Sacramento_CA,CA,72,53,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Toms River,Ocean_NJ,NJ,53.1,35,10,23,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Fort Lauderdale,Broward_FL,FL,75,60,10,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Perris,Riverside_CA,CA,79.5,29,10,13.8,0,Clear,FALSE,TRUE,FALSE,day
2,Bronx,Bronx_NY,NY,80.1,81,10,9.2,0,Overcast,TRUE,FALSE,TRUE,day
2,Corona,Riverside_CA,CA,75.9,67,9,0,0,Clear,FALSE,FALSE,FALSE,day
3,Richmond,Richmond City_VA,VA,84,58,10,6.9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Ottawa Lake,Monroe_MI,MI,73,56,10,3,0,Cloudy,FALSE,FALSE,FALSE,day
2,Bridgeport,Fairfield_CT,CT,86,59,10,13.8,0,Scattered Clouds,TRUE,FALSE,FALSE,day
2,Hagerstown,Washington_MD,MD,50,39,10,13.8,0,Clear,FALSE,FALSE,FALSE,night
2,Galena,Delaware_OH,OH,88,55,10,6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,York,York_PA,PA,28,96,1,4.6,0,Light Snow,FALSE,FALSE,FALSE,day
3,Aurora,Adams_CO,CO,32,100,10,5.8,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Chardon,Geauga_OH,OH,78.8,78,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
3,Austin,Travis_TX,TX,91.9,45,10,10.4,0,Partly Cloudy,TRUE,FALSE,FALSE,day
2,Cincinnati,Hamilton_OH,OH,70,87,10,6.9,0,Overcast,FALSE,FALSE,FALSE,day
2,Edinburgh,Shelby_IN,IN,28,74,10,7,0,Cloudy,FALSE,FALSE,FALSE,day
2,Whittier,Los Angeles_CA,CA,72,55,3,6,0,Haze,FALSE,FALSE,TRUE,day
2,Tracy,San Joaquin_CA,CA,91,10,10,5,0,Fair,TRUE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,60.1,83,10,13.8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Fort Worth,Tarrant_TX,TX,83,49,10,3,0,Fair,FALSE,FALSE,FALSE,day
4,Fairfax,Fairfax County_VA,VA,14.2,48,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
3,Perris,Riverside_CA,CA,60.6,15,10,6.9,0,Clear,FALSE,FALSE,FALSE,twilight
3,West Columbia,Lexington_SC,SC,74,57,10,12,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,96,12,10,0,0,Fair,FALSE,FALSE,FALSE,day
3,Granby,Hartford_CT,CT,48,86,10,0,0.05,Overcast,FALSE,FALSE,FALSE,day
3,Reynoldsburg,Franklin_OH,OH,75,69,10,6.9,0,Partly Cloudy,TRUE,FALSE,FALSE,twilight
2,Mint Hill,Mecklenburg_NC,NC,39.9,93,6,3.5,0.01,Overcast,FALSE,TRUE,FALSE,twilight
2,Minneapolis,Hennepin_MN,MN,60.1,55,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
4,Fairburn,Fulton_GA,GA,62.1,93,8,8.1,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,91.4,52,10,6.9,0,Clear,FALSE,FALSE,TRUE,day
2,Portland,Multnomah_OR,OR,48,86,5,3,0,Cloudy,FALSE,FALSE,TRUE,day
3,Little Rock,Pulaski_AR,AR,35.1,76,10,0,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Reno,Washoe_NV,NV,48.9,33,10,5.8,0,Mostly Cloudy,FALSE,FALSE,TRUE,twilight
2,North Hollywood,Los Angeles_CA,CA,66,28,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Ashland,Hanover_VA,VA,25,85,5,0,0,Clear,FALSE,FALSE,FALSE,twilight
4,Carrollton,Greene_IL,IL,62.1,62,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Houston,Harris_TX,TX,48,56,10,16.1,0,Clear,FALSE,FALSE,TRUE,day
2,El Paso,El Paso_TX,TX,79,15,10,15,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Washington,District of Columbia_DC,DC,62.6,100,1,3.5,0.14,Rain,FALSE,FALSE,TRUE,day
2,Orlando,Orange_FL,FL,84,82,10,3.5,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Baton Rouge,East Baton Rouge_LA,LA,46,76,10,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Cumming,Polk_IA,IA,72,93,10,5.8,0,Overcast,FALSE,FALSE,FALSE,day
3,Crossville,Cumberland_TN,TN,42.1,65,10,4.6,0,Clear,FALSE,FALSE,FALSE,twilight
2,Rye,Westchester_NY,NY,8.1,55,8,18.4,0,Blowing Snow,FALSE,FALSE,FALSE,twilight
3,Douglasville,Douglas_GA,GA,53.1,24,10,17.3,0,Clear,FALSE,FALSE,FALSE,day
2,Sherman Oaks,Los Angeles_CA,CA,84,26,10,7,0,Fair,FALSE,FALSE,FALSE,day
